station_id,awnd,lat,lng
USW00014736,59,40.2964,-78.3203
USW00014737,36,40.6508,-75.4492
USW00014739,51,42.3606,-71.0106
USW00014740,28,41.9381,-72.6825
USW00014745,21,43.1953,-71.5011
USW00014748,40,42.1594,-76.8919
USW00014750,28,43.35,-73.6167
USW00014751,43,40.2172,-76.8514
USW00014752,32,41.7361,-72.6506
USW00014755,158,44.2667,-71.2994
USW00014756,39,41.2531,-70.0608
USW00014757,22,41.6267,-73.8842
USW00014758,26,41.2639,-72.8872
USW00014762,53,40.3547,-79.9217
USW00014763,32,42.4272,-73.2892
USW00014764,30,43.6497,-70.3003
USW00014765,37,41.7219,-71.4325
USW00014768,55,43.1167,-77.6767
USW00014770,27,40.8206,-76.8642
USW00014771,51,43.1111,-76.1039
USW00014775,28,42.1578,-72.7161
USW00014777,31,41.3336,-75.7269
USW00014778,40,41.2433,-76.9217
USW00014787,36,41.5333,-71.2833
USW00014792,30,40.2769,-74.8158
USW00014794,36,41.3497,-71.7989
USW00022010,55,29.3783,-100.9269
USW00053819,40,33.3633,-84.5658
USW00053820,48,31.4156,-87.0442
USW00053838,42,34.2719,-83.8303
USW00053847,59,30.7044,-87.0231
USW00053848,60,30.5069,-86.9597
USW00053850,38,34.6719,-82.8864
USW00053852,29,34.6525,-86.9453
USW00053853,67,30.4,-86.4717
USW00053854,37,33.4617,-80.8581
USW00053858,56,30.4636,-88.5319
USW00053860,37,30.3361,-81.5147
USW00053861,31,31.3558,-85.7511
USW00053863,41,33.875,-84.3022
USW00053864,41,33.1783,-86.7817
USW00053865,49,30.3433,-89.8222
USW00053867,25,33.9706,-80.9958
USW00053870,23,35.1967,-81.1558
USW00053871,35,34.9869,-81.0575
USW00053872,10,35.0169,-80.6206
USW00053873,29,34.1231,-84.8486
USW00053874,34,34.2486,-82.1592
USW00053902,51,30.3567,-95.4139
USW00053903,49,30.7439,-95.5861
USW00053905,48,32.5428,-93.745
USW00053907,55,32.6636,-97.0939
USW00053909,67,32.9733,-97.3181
USW00053910,35,30.0675,-95.5561
USW00053911,64,32.71,-96.2672
USW00053912,72,32.0311,-96.3989
USW00053914,74,33.1803,-96.5903
USW00053915,60,30.0375,-91.8839
USW00053917,79,30.0494,-90.0289
USW00053919,41,33.6361,-91.7556
USW00053925,44,34.05,-94.4008
USW00053988,18,31.15,-92.9667
USW00054704,35,42.1908,-71.1736
USW00054728,12,44.3675,-71.545
USW00054733,35,42.5842,-70.9175
USW00054734,23,41.3714,-73.4828
USW00054737,47,40.1203,-76.2944
USW00054740,13,43.3436,-72.5178
USW00054743,25,40.8764,-74.2831
USW00054756,20,42.57,-72.2911
USW00054757,59,42.1094,-77.9919
USW00054767,19,41.7419,-72.1836
USW00054768,21,42.6958,-73.1708
USW00054769,34,41.9097,-70.7294
USW00054770,23,42.805,-72.0036
USW00054772,13,43.9906,-70.9475
USW00054773,44,43.3497,-76.3847
USW00054777,26,41.8756,-71.0211
USW00054778,54,42.6425,-77.0564
USW00054779,13,41.0089,-74.7367
USW00054780,32,41.0731,-71.9233
USW00054781,19,42.8914,-73.2469
USW00054782,25,40.2383,-75.5572
USW00054785,17,40.6239,-74.6694
USW00054786,27,40.33,-75.1225
USW00054787,41,40.7342,-73.4169
USW00054788,16,41.5097,-72.8278
USW00054789,49,41.1389,-75.3794
USW00054790,22,40.8217,-72.8689
USW00054791,17,43.2781,-70.9222
USW00054792,51,41.0467,-78.4117
USW00054793,19,41.2003,-74.6231
USW00063870,35,31.0425,-86.3117
USW00063872,36,31.9514,-85.1289
USW00063873,43,31.35,-85.6667
USW00063874,32,31.8456,-86.6108
USW00063890,30,30.3503,-81.8831
USW00064775,39,43.2339,-75.4117
USW00073805,41,30.3489,-85.7881
USW00092805,64,26.25,-80.1083
USW00092806,46,27.7628,-82.6261
USW00092809,57,25.9989,-80.2411
USW00093706,51,39.7078,-77.7297
USW00093718,38,33.8117,-78.7239
USW00093719,30,35.0678,-77.0481
USW00093720,37,38.3406,-75.5103
USW00093721,42,39.1667,-76.6833
USW00093727,35,34.7,-77.3833
USW00093729,55,35.2325,-75.6219
USW00093730,46,39.4494,-74.5672
USW00093736,29,38.1386,-78.453
USW00093738,51,38.9408,-77.4636
USW00093739,43,37.9406,-75.4631
USW00093740,41,34.9914,-78.8803
USW00093741,44,37.1319,-76.493
USW00093759,34,35.855,-77.8931
USW00093762,22,39.7333,-77.4333
USW00093765,46,34.7336,-76.6606
USW00093773,27,36.9839,-77.0075
USW00093775,40,37.7081,-77.4344
USW00093778,36,39.9181,-76.8742
USW00093780,30,39.9492,-74.8417
USW00093782,28,34.7917,-79.3661
USW00093783,34,36.0467,-79.4769
USW00093785,32,35.9333,-79.0642
USW00093786,41,38.3083,-75.1239
USW00093801,42,34.3478,-85.1611
USW00093805,34,30.3975,-84.3289
USW00093806,44,33.2119,-87.6161
USW00093807,37,36.1336,-80.2222
USW00093831,42,32.4833,-80.7167
USW00093837,48,30.2333,-81.6667
USW00093841,59,30.7167,-87.0167
USW00093842,40,32.5161,-84.9422
USW00093845,29,30.7825,-83.2767
USW00093846,40,34.4978,-82.7097
USW00093862,51,34.2622,-88.7714
USW00093874,62,30.4119,-89.0808
USW00093915,45,31.3347,-92.5586
USW00093919,48,31.1828,-90.4708
USW00093987,38,31.2361,-94.7544
USW00093988,53,34.175,-91.9347
USW00093992,44,33.2208,-92.8142
USW00094623,24,43.9636,-69.7117
USW00094624,27,41.6875,-69.9933
USW00094626,15,45.4622,-69.5953
USW00094700,13,44.5761,-71.1786
USW00094702,45,41.1583,-73.1289
USW00094704,49,42.5708,-77.7133
USW00094720,46,41.6686,-70.28
USW00094723,34,42.7172,-71.1239
USW00094724,46,41.3931,-70.615
USW00094726,41,41.6764,-70.9583
USW00094728,28,40.7789,-73.9692
USW00094732,36,40.0819,-75.0111
USW00094741,37,40.85,-74.0614
USW00094745,33,41.0669,-73.7075
USW00094746,49,42.2706,-71.8731
USW00094765,23,43.6264,-72.3047
USW00094789,57,40.6386,-73.7622
VQW00011624,31,17.7028,-64.8056
VQW00011640,51,18.3331,-64.9667
