station_id,awnd,lat,lng
USW00013880,34,32.8986,-80.0403
USW00013881,14,35.2236,-80.9553
USW00013883,15,33.9486,-81.1186
USW00013884,24,30.7797,-86.5225
USW00013886,25,34.8461,-82.3461
USW00013889,47,30.4844,-81.7019
USW00013894,62,30.6794,-88.2397
USW00013895,47,32.2997,-86.4075
USW00013896,42,34.7442,-87.5997
USW00013899,47,30.4781,-87.1869
USW00013904,36,30.1831,-97.68
USW00013911,72,32.7667,-97.45
USW00013939,81,33.4825,-90.9853
USW00013942,65,32.5156,-92.0406
USW00013957,60,32.4506,-93.8411
USW00013958,26,30.3208,-97.7603
USW00013959,61,31.6189,-97.2283
USW00013960,70,32.8519,-96.8556
USW00013961,68,32.8192,-97.3614
USW00013970,70,30.5372,-91.1469
USW00013972,67,32.3542,-95.4025
USW00013973,19,30.5108,-99.7664
USW00013976,66,30.205,-91.9875
USW00013977,64,33.4536,-94.0075
USW00013978,68,33.4964,-90.0867
USW00014605,30,44.3206,-69.7972
USW00014606,37,44.7978,-68.8186
USW00014607,15,46.8706,-68.0172
USW00014609,22,46.1236,-67.7928
USW00014611,24,43.9,-69.9333
USW00014702,21,42.47,-71.2894
USW00014707,34,41.3275,-72.0494
USW00014710,16,42.9333,-71.4383
USW00014711,23,40.1936,-76.7633
USW00014712,11,40.3667,-75.9667
USW00014719,27,40.8436,-72.6322
USW00014732,36,40.7794,-73.8803
USW00014734,33,40.6825,-74.1694
USW00014735,13,42.7431,-73.8092
USW00014736,5,40.2964,-78.3203
USW00014737,11,40.6508,-75.4492
USW00014739,42,42.3606,-71.0106
USW00014740,23,41.9381,-72.6825
USW00014745,10,43.1953,-71.5011
USW00014748,14,42.1594,-76.8919
USW00014750,8,43.35,-73.6167
USW00014751,15,40.2172,-76.8514
USW00014752,21,41.7361,-72.6506
USW00014755,122,44.2667,-71.2994
USW00014756,72,41.2531,-70.0608
USW00014757,11,41.6267,-73.8842
USW00014758,26,41.2639,-72.8872
USW00014762,13,40.3547,-79.9217
USW00014763,13,42.4272,-73.2892
USW00014764,21,43.6497,-70.3003
USW00014765,37,41.7219,-71.4325
USW00014768,17,43.1167,-77.6767
USW00014770,6,40.8206,-76.8642
USW00014771,13,43.1111,-76.1039
USW00014775,18,42.1578,-72.7161
USW00014777,21,41.3336,-75.7269
USW00014778,16,41.2433,-76.9217
USW00014787,32,41.5333,-71.2833
USW00014792,19,40.2769,-74.8158
USW00014793,16,40.2,-75.15
USW00014794,21,41.3497,-71.7989
USW00022010,10,29.3783,-100.9269
USW00053819,13,33.3633,-84.5658
USW00053820,36,31.4156,-87.0442
USW00053838,30,34.2719,-83.8303
USW00053843,34,31.3089,-86.3939
USW00053847,46,30.7044,-87.0231
USW00053848,38,30.5069,-86.9597
USW00053850,16,34.6719,-82.8864
USW00053852,31,34.6525,-86.9453
USW00053853,41,30.4,-86.4717
USW00053854,24,33.4617,-80.8581
USW00053858,57,30.4636,-88.5319
USW00053860,44,30.3361,-81.5147
USW00053862,20,30.0719,-83.5736
USW00053863,16,33.875,-84.3022
USW00053864,26,33.1783,-86.7817
USW00053867,12,33.9706,-80.9958
USW00053870,9,35.1967,-81.1558
USW00053871,5,34.9869,-81.0575
USW00053872,11,35.0169,-80.6206
USW00053873,17,34.1231,-84.8486
USW00053874,14,34.2486,-82.1592
USW00053902,38,30.3567,-95.4139
USW00053903,35,30.7439,-95.5861
USW00053905,56,32.5428,-93.745
USW00053907,81,32.6636,-97.0939
USW00053909,67,32.9733,-97.3181
USW00053910,34,30.0675,-95.5561
USW00053911,72,32.71,-96.2672
USW00053912,66,32.0311,-96.3989
USW00053914,70,33.1803,-96.5903
USW00053919,84,33.6361,-91.7556
USW00053925,51,34.05,-94.4008
USW00054704,21,42.1908,-71.1736
USW00054728,3,44.3675,-71.545
USW00054733,26,42.5842,-70.9175
USW00054734,17,41.3714,-73.4828
USW00054737,17,40.1203,-76.2944
USW00054740,9,43.3436,-72.5178
USW00054743,10,40.8764,-74.2831
USW00054756,8,42.57,-72.2911
USW00054757,5,42.1094,-77.9919
USW00054767,13,41.7419,-72.1836
USW00054768,7,42.6958,-73.1708
USW00054769,30,41.9097,-70.7294
USW00054770,5,42.805,-72.0036
USW00054772,5,43.9906,-70.9475
USW00054773,9,43.3497,-76.3847
USW00054777,18,41.8756,-71.0211
USW00054778,12,42.6425,-77.0564
USW00054779,5,41.0089,-74.7367
USW00054780,19,41.0731,-71.9233
USW00054781,10,42.8914,-73.2469
USW00054782,11,40.2383,-75.5572
USW00054785,13,40.6239,-74.6694
USW00054786,15,40.33,-75.1225
USW00054787,33,40.7342,-73.4169
USW00054788,17,41.5097,-72.8278
USW00054789,13,41.1389,-75.3794
USW00054790,22,40.8217,-72.8689
USW00054791,23,43.2781,-70.9222
USW00054792,7,41.0467,-78.4117
USW00054793,6,41.2003,-74.6231
USW00063870,28,31.0425,-86.3117
USW00063871,22,30.8458,-85.6014
USW00063872,33,31.9514,-85.1289
USW00063874,40,31.8456,-86.6108
USW00063890,36,30.3503,-81.8831
USW00064775,18,43.2339,-75.4117
USW00092805,70,26.25,-80.1083
USW00092806,61,27.7628,-82.6261
USW00092809,61,25.9989,-80.2411
USW00093706,8,39.7078,-77.7297
USW00093718,21,33.8117,-78.7239
USW00093719,12,35.0678,-77.0481
USW00093720,11,38.3406,-75.5103
USW00093721,12,39.1667,-76.6833
USW00093727,17,34.7,-77.3833
USW00093729,18,35.2325,-75.6219
USW00093730,20,39.4494,-74.5672
USW00093736,9,38.1386,-78.453
USW00093738,13,38.9408,-77.4636
USW00093739,26,37.9406,-75.4631
USW00093740,16,34.9914,-78.8803
USW00093741,11,37.1319,-76.493
USW00093743,20,34.6833,-77.0333
USW00093759,11,35.855,-77.8931
USW00093762,7,39.7333,-77.4333
USW00093765,24,34.7336,-76.6606
USW00093773,6,36.9839,-77.0075
USW00093775,9,37.7081,-77.4344
USW00093778,4,39.9181,-76.8742
USW00093780,13,39.9492,-74.8417
USW00093781,12,36.4394,-77.7097
USW00093782,11,34.7917,-79.3661
USW00093783,6,36.0467,-79.4769
USW00093785,6,35.9333,-79.0642
USW00093786,23,38.3083,-75.1239
USW00093801,22,34.3478,-85.1611
USW00093805,30,30.3975,-84.3289
USW00093807,15,36.1336,-80.2222
USW00093837,53,30.2333,-81.6667
USW00093841,48,30.7167,-87.0167
USW00093842,37,32.5161,-84.9422
USW00093845,26,30.7825,-83.2767
USW00093846,23,34.4978,-82.7097
USW00093862,58,34.2622,-88.7714
USW00093874,67,30.4119,-89.0808
USW00093915,53,31.3347,-92.5586
USW00093919,57,31.1828,-90.4708
USW00093987,49,31.2361,-94.7544
USW00093988,89,34.175,-91.9347
USW00093992,67,33.2208,-92.8142
USW00094623,8,43.9636,-69.7117
USW00094624,30,41.6875,-69.9933
USW00094626,16,45.4622,-69.5953
USW00094700,7,44.5761,-71.1786
USW00094702,29,41.1583,-73.1289
USW00094704,25,42.5708,-77.7133
USW00094720,50,41.6686,-70.28
USW00094723,22,42.7172,-71.1239
USW00094724,47,41.3931,-70.615
USW00094726,27,41.6764,-70.9583
USW00094728,22,40.7789,-73.9692
USW00094732,24,40.0819,-75.0111
USW00094741,22,40.85,-74.0614
USW00094745,36,41.0669,-73.7075
USW00094746,28,42.2706,-71.8731
USW00094765,10,43.6264,-72.3047
USW00094789,37,40.6386,-73.7622
VQW00011624,31,17.7028,-64.8056
VQW00011640,46,18.3331,-64.9667
