station_id,awnd,lat,lng
USW00013748,25,34.2675,-77.8997
USW00013764,24,38.6892,-75.3592
USW00013776,15,34.6081,-79.0592
USW00013781,39,39.6728,-75.6008
USW00013786,42,36.2606,-76.175
USW00013833,20,31.2819,-89.2531
USW00013837,21,33.4669,-82.0386
USW00013838,30,30.6264,-88.0681
USW00013865,22,32.3347,-88.7442
USW00013871,14,33.5872,-85.8556
USW00013873,10,33.9481,-83.3275
USW00013874,17,33.63,-84.4417
USW00013876,19,33.5656,-86.745
USW00013877,15,36.4731,-82.4044
USW00013878,27,31.1522,-81.3908
USW00013880,26,32.8986,-80.0403
USW00013881,20,35.2236,-80.9553
USW00013883,15,33.9486,-81.1186
USW00013884,13,30.7797,-86.5225
USW00013886,21,34.8461,-82.3461
USW00013889,24,30.4844,-81.7019
USW00013894,24,30.6794,-88.2397
USW00013895,14,32.2997,-86.4075
USW00013896,27,34.7442,-87.5997
USW00013899,26,30.4781,-87.1869
USW00013904,41,30.1831,-97.68
USW00013927,27,32.3367,-90.2214
USW00013935,15,31.3928,-92.2956
USW00013942,25,32.5156,-92.0406
USW00013957,37,32.4506,-93.8411
USW00013958,33,30.3208,-97.7603
USW00013959,63,31.6189,-97.2283
USW00013960,64,32.8519,-96.8556
USW00013961,66,32.8192,-97.3614
USW00013970,26,30.5372,-91.1469
USW00013972,53,32.3542,-95.4025
USW00013973,31,30.5108,-99.7664
USW00013976,28,30.205,-91.9875
USW00013977,39,33.4536,-94.0075
USW00013978,36,33.4964,-90.0867
USW00014606,29,44.7978,-68.8186
USW00014607,29,46.8706,-68.0172
USW00014609,32,46.1236,-67.7928
USW00014610,17,45.6478,-68.6925
USW00014611,13,43.9,-69.9333
USW00014702,18,42.47,-71.2894
USW00014707,37,41.3275,-72.0494
USW00014710,19,42.9333,-71.4383
USW00014711,35,40.1936,-76.7633
USW00014712,21,40.3667,-75.9667
USW00014719,38,40.8436,-72.6322
USW00014732,46,40.7794,-73.8803
USW00014734,41,40.6825,-74.1694
USW00014735,13,42.7431,-73.8092
USW00014736,21,40.2964,-78.3203
USW00014737,31,40.6508,-75.4492
USW00014739,39,42.3606,-71.0106
USW00014740,30,41.9381,-72.6825
USW00014745,8,43.1953,-71.5011
USW00014748,16,42.1594,-76.8919
USW00014751,28,40.2172,-76.8514
USW00014752,27,41.7361,-72.6506
USW00014756,59,41.2531,-70.0608
USW00014757,14,41.6267,-73.8842
USW00014762,41,40.3547,-79.9217
USW00014763,8,42.4272,-73.2892
USW00014764,21,43.6497,-70.3003
USW00014765,29,41.7219,-71.4325
USW00014768,37,43.1167,-77.6767
USW00014770,8,40.8206,-76.8642
USW00014771,30,43.1111,-76.1039
USW00014775,19,42.1578,-72.7161
USW00014777,18,41.3336,-75.7269
USW00014778,26,41.2433,-76.9217
USW00014780,30,40.0333,-74.3167
USW00014787,30,41.5333,-71.2833
USW00014792,24,40.2769,-74.8158
USW00014793,18,40.2,-75.15
USW00014794,31,41.3497,-71.7989
USW00022010,43,29.3783,-100.9269
USW00053819,8,33.3633,-84.5658
USW00053820,19,31.4156,-87.0442
USW00053838,17,34.2719,-83.8303
USW00053850,24,34.6719,-82.8864
USW00053852,25,34.6525,-86.9453
USW00053853,21,30.4,-86.4717
USW00053854,10,33.4617,-80.8581
USW00053858,15,30.4636,-88.5319
USW00053860,27,30.3361,-81.5147
USW00053862,24,30.0719,-83.5736
USW00053863,12,33.875,-84.3022
USW00053864,11,33.1783,-86.7817
USW00053865,17,30.3433,-89.8222
USW00053867,11,33.9706,-80.9958
USW00053870,10,35.1967,-81.1558
USW00053871,20,34.9869,-81.0575
USW00053872,19,35.0169,-80.6206
USW00053873,6,34.1231,-84.8486
USW00053874,18,34.2486,-82.1592
USW00053902,28,30.3567,-95.4139
USW00053903,39,30.7439,-95.5861
USW00053905,37,32.5428,-93.745
USW00053907,62,32.6636,-97.0939
USW00053909,59,32.9733,-97.3181
USW00053910,25,30.0675,-95.5561
USW00053911,46,32.71,-96.2672
USW00053912,56,32.0311,-96.3989
USW00053914,46,33.1803,-96.5903
USW00053915,36,30.0375,-91.8839
USW00053917,36,30.0494,-90.0289
USW00053919,39,33.6361,-91.7556
USW00054704,15,42.1908,-71.1736
USW00054728,4,44.3675,-71.545
USW00054733,24,42.5842,-70.9175
USW00054734,23,41.3714,-73.4828
USW00054737,20,40.1203,-76.2944
USW00054740,8,43.3436,-72.5178
USW00054742,2,44.42,-72.0194
USW00054743,18,40.8764,-74.2831
USW00054756,9,42.57,-72.2911
USW00054757,39,42.1094,-77.9919
USW00054767,17,41.7419,-72.1836
USW00054768,22,42.6958,-73.1708
USW00054769,27,41.9097,-70.7294
USW00054770,9,42.805,-72.0036
USW00054772,11,43.9906,-70.9475
USW00054773,20,43.3497,-76.3847
USW00054777,17,41.8756,-71.0211
USW00054778,36,42.6425,-77.0564
USW00054779,10,41.0089,-74.7367
USW00054780,37,41.0731,-71.9233
USW00054781,6,42.8914,-73.2469
USW00054782,21,40.2383,-75.5572
USW00054785,18,40.6239,-74.6694
USW00054786,19,40.33,-75.1225
USW00054787,30,40.7342,-73.4169
USW00054788,13,41.5097,-72.8278
USW00054789,29,41.1389,-75.3794
USW00054790,25,40.8217,-72.8689
USW00054791,17,43.2781,-70.9222
USW00054792,24,41.0467,-78.4117
USW00054793,31,41.2003,-74.6231
USW00092805,37,26.25,-80.1083
USW00092806,62,27.7628,-82.6261
USW00092809,25,25.9989,-80.2411
USW00093706,26,39.7078,-77.7297
USW00093718,22,33.8117,-78.7239
USW00093719,26,35.0678,-77.0481
USW00093721,30,39.1667,-76.6833
USW00093729,40,35.2325,-75.6219
USW00093730,31,39.4494,-74.5672
USW00093736,10,38.1386,-78.453
USW00093738,24,38.9408,-77.4636
USW00093739,36,37.9406,-75.4631
USW00093740,27,34.9914,-78.8803
USW00093759,26,35.855,-77.8931
USW00093765,38,34.7336,-76.6606
USW00093773,14,36.9839,-77.0075
USW00093775,12,37.7081,-77.4344
USW00093778,17,39.9181,-76.8742
USW00093780,25,39.9492,-74.8417
USW00093781,22,36.4394,-77.7097
USW00093782,21,34.7917,-79.3661
USW00093783,17,36.0467,-79.4769
USW00093785,14,35.9333,-79.0642
USW00093786,38,38.3083,-75.1239
USW00093801,8,34.3478,-85.1611
USW00093805,15,30.3975,-84.3289
USW00093806,13,33.2119,-87.6161
USW00093807,21,36.1336,-80.2222
USW00093842,16,32.5161,-84.9422
USW00093846,16,34.4978,-82.7097
USW00093862,26,34.2622,-88.7714
USW00093874,22,30.4119,-89.0808
USW00093915,26,31.3347,-92.5586
USW00093919,19,31.1828,-90.4708
USW00093987,31,31.2361,-94.7544
USW00093988,35,34.175,-91.9347
USW00093992,21,33.2208,-92.8142
USW00094623,10,43.9636,-69.7117
USW00094624,33,41.6875,-69.9933
USW00094626,31,45.4622,-69.5953
USW00094700,10,44.5761,-71.1786
USW00094702,40,41.1583,-73.1289
USW00094704,38,42.5708,-77.7133
USW00094720,35,41.6686,-70.28
USW00094723,20,42.7172,-71.1239
USW00094724,39,41.3931,-70.615
USW00094726,31,41.6764,-70.9583
USW00094728,29,40.7789,-73.9692
USW00094732,34,40.0819,-75.0111
USW00094741,25,40.85,-74.0614
USW00094746,11,42.2706,-71.8731
USW00094765,8,43.6264,-72.3047
USW00094789,37,40.6386,-73.7622
VQW00011624,61,17.7028,-64.8056
VQW00011640,62,18.3331,-64.9667
